exercicio,cod_ibge,populacao,instituicao,entregavel,periodo,periodicidade,status_relatorio,data_status,forma_envio,tipo_relatorio
2025,42,7762154,Assembleia Legislativa do Estado de Santa Catarina,MSC Agregada,4,M,NA,2025-05-09T14:12:31Z,CSV,NA
2025,42,7762154,Assembleia Legislativa do Estado de Santa Catarina,Relatório de Gestão Fiscal,1,Q,HO,2025-05-29T14:55:26Z,M,P
2025,42,7762154,Defensoria Pública do Estado de Santa Catarina,MSC Agregada,1,M,NA,2025-03-18T13:29:32Z,CSV,NA
2025,42,7762154,Defensoria Pública do Estado de Santa Catarina,MSC Agregada,2,M,NA,2025-03-20T18:01:02Z,CSV,NA
2025,42,7762154,Defensoria Pública do Estado de Santa Catarina,MSC Agregada,3,M,NA,2025-05-09T14:11:45Z,CSV,NA
2025,42,7762154,Defensoria Pública do Estado de Santa Catarina,MSC Agregada,4,M,NA,2025-05-09T14:12:31Z,CSV,NA
2025,42,7762154,Defensoria Pública do Estado de Santa Catarina,Relatório de Gestão Fiscal,1,Q,HO,2025-05-29T17:06:35Z,M,P
2025,42,7762154,Governo do Estado de Santa Catarina,MSC Agregada,1,M,NA,2025-03-18T13:29:30Z,CSV,NA
2025,42,7762154,Governo do Estado de Santa Catarina,MSC Agregada,2,M,NA,2025-03-20T18:01:00Z,CSV,NA
2025,42,7762154,Governo do Estado de Santa Catarina,MSC Agregada,3,M,NA,2025-05-09T14:11:43Z,CSV,NA
2025,42,7762154,Governo do Estado de Santa Catarina,MSC Agregada,4,M,NA,2025-05-09T14:12:29Z,CSV,NA
2025,42,7762154,Governo do Estado de Santa Catarina,Relatório de Gestão Fiscal,1,Q,HO,2025-05-29T14:26:21Z,M,P
2025,42,7762154,Governo do Estado de Santa Catarina,Relatório Resumido de Execução Orçamentária,1,B,HO,2025-03-27T15:30:54Z,M,P
2025,42,7762154,Governo do Estado de Santa Catarina,Relatório Resumido de Execução Orçamentária,2,B,HO,2025-05-29T14:24:29Z,M,P
2025,42,7762154,Ministério Público do Estado de Santa Catarina,MSC Agregada,1,M,NA,2025-03-18T13:29:31Z,CSV,NA
2025,42,7762154,Ministério Público do Estado de Santa Catarina,MSC Agregada,2,M,NA,2025-03-20T18:01:02Z,CSV,NA
2025,42,7762154,Ministério Público do Estado de Santa Catarina,MSC Agregada,3,M,NA,2025-05-09T14:11:45Z,CSV,NA
2025,42,7762154,Ministério Público do Estado de Santa Catarina,MSC Agregada,4,M,NA,2025-05-09T14:12:31Z,CSV,NA
2025,42,7762154,Ministério Público do Estado de Santa Catarina,Relatório de Gestão Fiscal,1,Q,HO,2025-05-30T22:31:16Z,M,P
2025,42,7762154,Tribunal de Contas do Estado de Santa Catarina,MSC Agregada,1,M,NA,2025-03-18T13:29:31Z,CSV,NA
2025,42,7762154,Tribunal de Contas do Estado de Santa Catarina,MSC Agregada,2,M,NA,2025-03-20T18:01:01Z,CSV,NA
2025,42,7762154,Tribunal de Contas do Estado de Santa Catarina,MSC Agregada,3,M,NA,2025-05-09T14:11:45Z,CSV,NA
2025,42,7762154,Tribunal de Contas do Estado de Santa Catarina,MSC Agregada,4,M,NA,2025-05-09T14:12:31Z,CSV,NA
2025,42,7762154,Tribunal de Contas do Estado de Santa Catarina,Relatório de Gestão Fiscal,1,Q,HO,2025-05-29T14:10:06Z,M,P
2025,42,7762154,Tribunal de Justiça do Estado de Santa Catarina,MSC Agregada,1,M,NA,2025-03-18T13:29:31Z,CSV,NA
2025,42,7762154,Tribunal de Justiça do Estado de Santa Catarina,MSC Agregada,2,M,NA,2025-03-20T18:01:02Z,CSV,NA
2025,42,7762154,Tribunal de Justiça do Estado de Santa Catarina,MSC Agregada,3,M,NA,2025-05-09T14:11:45Z,CSV,NA
2025,42,7762154,Tribunal de Justiça do Estado de Santa Catarina,MSC Agregada,4,M,NA,2025-05-09T14:12:31Z,CSV,NA
2025,42,7762154,Tribunal de Justiça do Estado de Santa Catarina,Relatório de Gestão Fiscal,1,Q,HO,2025-05-28T09:38:06Z,M,P
2025,41,11835379,Assembleia Legislativa do Estado do Paraná,MSC Agregada,1,M,NA,2025-02-28T11:55:00Z,XML,NA
2025,41,11835379,Assembleia Legislativa do Estado do Paraná,MSC Agregada,2,M,NA,2025-03-25T10:31:24Z,XML,NA
2025,41,11835379,Assembleia Legislativa do Estado do Paraná,MSC Agregada,3,M,NA,2025-04-28T17:54:34Z,XML,NA
2025,41,11835379,Assembleia Legislativa do Estado do Paraná,MSC Agregada,4,M,NA,2025-05-19T18:21:38Z,XML,NA
2025,41,11835379,Assembleia Legislativa do Estado do Paraná,Relatório de Gestão Fiscal,1,Q,HO,2025-05-30T15:40:07Z,M,P
2025,41,11835379,Defensoria Pública do Estado do Paraná,MSC Agregada,1,M,NA,2025-02-28T11:55:01Z,XML,NA
2025,41,11835379,Defensoria Pública do Estado do Paraná,MSC Agregada,2,M,NA,2025-03-25T10:31:25Z,XML,NA
2025,41,11835379,Defensoria Pública do Estado do Paraná,MSC Agregada,3,M,NA,2025-04-28T17:54:35Z,XML,NA
2025,41,11835379,Defensoria Pública do Estado do Paraná,MSC Agregada,4,M,NA,2025-05-19T18:21:39Z,XML,NA
2025,41,11835379,Defensoria Pública do Estado do Paraná,Relatório de Gestão Fiscal,1,Q,HO,2025-05-23T13:47:28Z,M,P
2025,41,11835379,Governo do Estado do Paraná,MSC Agregada,1,M,NA,2025-02-28T11:54:57Z,XML,NA
2025,41,11835379,Governo do Estado do Paraná,MSC Agregada,2,M,NA,2025-03-25T10:31:21Z,XML,NA
2025,41,11835379,Governo do Estado do Paraná,MSC Agregada,3,M,NA,2025-04-28T17:54:32Z,XML,NA
2025,41,11835379,Governo do Estado do Paraná,MSC Agregada,4,M,NA,2025-05-19T18:21:36Z,XML,NA
2025,41,11835379,Governo do Estado do Paraná,Relatório de Gestão Fiscal,1,Q,HO,2025-05-30T22:33:31Z,M,P
2025,41,11835379,Governo do Estado do Paraná,Relatório Resumido de Execução Orçamentária,1,B,HO,2025-03-30T22:30:45Z,M,P
2025,41,11835379,Governo do Estado do Paraná,Relatório Resumido de Execução Orçamentária,2,B,HO,2025-05-30T22:34:04Z,M,P
2025,41,11835379,Ministério Público do Estado do Paraná,MSC Agregada,1,M,NA,2025-02-28T11:55:01Z,XML,NA
2025,41,11835379,Ministério Público do Estado do Paraná,MSC Agregada,2,M,NA,2025-03-25T10:31:25Z,XML,NA
2025,41,11835379,Ministério Público do Estado do Paraná,MSC Agregada,3,M,NA,2025-04-28T17:54:34Z,XML,NA
2025,41,11835379,Ministério Público do Estado do Paraná,MSC Agregada,4,M,NA,2025-05-19T18:21:39Z,XML,NA
2025,41,11835379,Ministério Público do Estado do Paraná,Relatório de Gestão Fiscal,1,Q,HO,2025-05-29T16:40:55Z,M,P
2025,41,11835379,Tribunal de Contas do Estado do Paraná,MSC Agregada,1,M,NA,2025-02-28T11:55:01Z,XML,NA
2025,41,11835379,Tribunal de Contas do Estado do Paraná,MSC Agregada,2,M,NA,2025-03-25T10:31:25Z,XML,NA
2025,41,11835379,Tribunal de Contas do Estado do Paraná,MSC Agregada,3,M,NA,2025-04-28T17:54:34Z,XML,NA
2025,41,11835379,Tribunal de Contas do Estado do Paraná,MSC Agregada,4,M,NA,2025-05-19T18:21:39Z,XML,NA
2025,41,11835379,Tribunal de Contas do Estado do Paraná,Relatório de Gestão Fiscal,1,Q,HO,2025-05-30T22:32:57Z,M,P
2025,41,11835379,Tribunal de Justiça do Estado do Paraná,MSC Agregada,1,M,NA,2025-02-28T11:55:01Z,XML,NA
2025,41,11835379,Tribunal de Justiça do Estado do Paraná,MSC Agregada,2,M,NA,2025-03-25T10:31:25Z,XML,NA
2025,41,11835379,Tribunal de Justiça do Estado do Paraná,MSC Agregada,3,M,NA,2025-04-28T17:54:34Z,XML,NA
2025,41,11835379,Tribunal de Justiça do Estado do Paraná,MSC Agregada,4,M,NA,2025-05-19T18:21:39Z,XML,NA
2025,41,11835379,Tribunal de Justiça do Estado do Paraná,Relatório de Gestão Fiscal,1,Q,HO,2025-05-30T22:34:06Z,M,P
2025,35,46024937,Assembleia Legislativa do Estado de São Paulo,MSC Agregada,1,M,NA,2025-03-13T16:54:06Z,CSV,NA
2025,35,46024937,Assembleia Legislativa do Estado de São Paulo,MSC Agregada,2,M,NA,2025-03-31T11:46:00Z,CSV,NA
2025,35,46024937,Assembleia Legislativa do Estado de São Paulo,MSC Agregada,3,M,NA,2025-04-29T15:44:06Z,CSV,NA
2025,35,46024937,Assembleia Legislativa do Estado de São Paulo,MSC Agregada,4,M,NA,2025-05-29T17:05:42Z,CSV,NA
2025,35,46024937,Assembleia Legislativa do Estado de São Paulo,Relatório de Gestão Fiscal,1,Q,HO,2025-05-29T14:32:00Z,P,P
2025,35,46024937,Defensoria Pública do Estado de São Paulo,MSC Agregada,1,M,NA,2025-03-13T16:54:07Z,CSV,NA
2025,35,46024937,Defensoria Pública do Estado de São Paulo,MSC Agregada,2,M,NA,2025-03-31T11:46:02Z,CSV,NA
2025,35,46024937,Defensoria Pública do Estado de São Paulo,MSC Agregada,3,M,NA,2025-04-29T15:44:07Z,CSV,NA
2025,35,46024937,Defensoria Pública do Estado de São Paulo,MSC Agregada,4,M,NA,2025-05-29T17:05:42Z,CSV,NA
2025,35,46024937,Defensoria Pública do Estado de São Paulo,Relatório de Gestão Fiscal,1,Q,HO,2025-05-30T22:34:58Z,F,P
2025,35,46024937,Governo do Estado de São Paulo,MSC Agregada,1,M,NA,2025-03-13T16:54:04Z,CSV,NA
2025,35,46024937,Governo do Estado de São Paulo,MSC Agregada,2,M,NA,2025-03-31T11:45:57Z,CSV,NA
2025,35,46024937,Governo do Estado de São Paulo,MSC Agregada,3,M,NA,2025-04-29T15:44:04Z,CSV,NA
2025,35,46024937,Governo do Estado de São Paulo,MSC Agregada,4,M,NA,2025-05-29T17:05:39Z,CSV,NA
2025,35,46024937,Governo do Estado de São Paulo,Relatório de Gestão Fiscal,1,Q,HO,2025-05-29T15:30:39Z,P,P
2025,35,46024937,Governo do Estado de São Paulo,Relatório Resumido de Execução Orçamentária,1,B,HO,2025-03-30T22:32:29Z,M,P
2025,35,46024937,Governo do Estado de São Paulo,Relatório Resumido de Execução Orçamentária,2,B,HO,2025-05-29T15:32:28Z,P,P
2025,35,46024937,Ministério Público do Estado de São Paulo,MSC Agregada,1,M,NA,2025-03-13T16:54:07Z,CSV,NA
2025,35,46024937,Ministério Público do Estado de São Paulo,MSC Agregada,2,M,NA,2025-03-31T11:46:01Z,CSV,NA
2025,35,46024937,Ministério Público do Estado de São Paulo,MSC Agregada,3,M,NA,2025-04-29T15:44:07Z,CSV,NA
2025,35,46024937,Ministério Público do Estado de São Paulo,MSC Agregada,4,M,NA,2025-05-29T17:05:42Z,CSV,NA
2025,35,46024937,Ministério Público do Estado de São Paulo,Relatório de Gestão Fiscal,1,Q,HO,2025-05-30T22:31:43Z,F,P
2025,35,46024937,Tribunal de Contas do Estado de São Paulo,MSC Agregada,1,M,NA,2025-03-13T16:54:06Z,CSV,NA
2025,35,46024937,Tribunal de Contas do Estado de São Paulo,MSC Agregada,2,M,NA,2025-03-31T11:46:01Z,CSV,NA
2025,35,46024937,Tribunal de Contas do Estado de São Paulo,MSC Agregada,3,M,NA,2025-04-29T15:44:06Z,CSV,NA
2025,35,46024937,Tribunal de Contas do Estado de São Paulo,MSC Agregada,4,M,NA,2025-05-29T17:05:42Z,CSV,NA
2025,35,46024937,Tribunal de Contas do Estado de São Paulo,Relatório de Gestão Fiscal,1,Q,HO,2025-05-30T22:37:55Z,P,P
2025,35,46024937,Tribunal de Justiça Militar de São Paulo,MSC Agregada,1,M,NA,2025-03-13T16:54:07Z,CSV,NA
2025,35,46024937,Tribunal de Justiça Militar de São Paulo,MSC Agregada,2,M,NA,2025-03-31T11:46:01Z,CSV,NA
2025,35,46024937,Tribunal de Justiça Militar de São Paulo,MSC Agregada,3,M,NA,2025-04-29T15:44:07Z,CSV,NA
2025,35,46024937,Tribunal de Justiça Militar de São Paulo,MSC Agregada,4,M,NA,2025-05-29T17:05:42Z,CSV,NA
2025,35,46024937,Tribunal de Justiça Militar de São Paulo,Relatório de Gestão Fiscal,1,Q,HO,2025-05-29T16:10:17Z,F,P
2025,35,46024937,Tribunal de Justiça do Estado de São Paulo,MSC Agregada,1,M,NA,2025-03-13T16:54:07Z,CSV,NA
2025,35,46024937,Tribunal de Justiça do Estado de São Paulo,MSC Agregada,2,M,NA,2025-03-31T11:46:01Z,CSV,NA
2025,35,46024937,Tribunal de Justiça do Estado de São Paulo,MSC Agregada,3,M,NA,2025-04-29T15:44:06Z,CSV,NA
2025,35,46024937,Tribunal de Justiça do Estado de São Paulo,MSC Agregada,4,M,NA,2025-05-29T17:05:42Z,CSV,NA
2025,35,46024937,Tribunal de Justiça do Estado de São Paulo,Relatório de Gestão Fiscal,1,Q,HO,2025-05-30T14:48:38Z,F,P
2025,33,16615526,Assembleia Legislativa do Estado do Rio de Janeiro,MSC Agregada,1,M,NA,2025-02-26T14:29:13Z,CSV,NA
2025,33,16615526,Assembleia Legislativa do Estado do Rio de Janeiro,MSC Agregada,2,M,NA,2025-03-25T10:31:17Z,CSV,NA
2025,33,16615526,Assembleia Legislativa do Estado do Rio de Janeiro,MSC Agregada,3,M,NA,2025-04-15T11:31:12Z,CSV,NA
2025,33,16615526,Assembleia Legislativa do Estado do Rio de Janeiro,MSC Agregada,4,M,NA,2025-05-29T08:08:56Z,CSV,NA
2025,33,16615526,Assembleia Legislativa do Estado do Rio de Janeiro,Relatório de Gestão Fiscal,1,Q,HO,2025-05-30T16:58:47Z,P,P
2025,33,16615526,Defensoria Pública do Estado do Rio de Janeiro,MSC Agregada,1,M,NA,2025-02-26T14:29:14Z,CSV,NA
2025,33,16615526,Defensoria Pública do Estado do Rio de Janeiro,MSC Agregada,2,M,NA,2025-03-25T10:31:18Z,CSV,NA
2025,33,16615526,Defensoria Pública do Estado do Rio de Janeiro,MSC Agregada,3,M,NA,2025-04-15T11:31:12Z,CSV,NA
2025,33,16615526,Defensoria Pública do Estado do Rio de Janeiro,MSC Agregada,4,M,NA,2025-05-29T08:08:56Z,CSV,NA
2025,33,16615526,Defensoria Pública do Estado do Rio de Janeiro,Relatório de Gestão Fiscal,1,Q,HO,2025-05-29T16:02:06Z,P,P
2025,33,16615526,Governo do Estado do Rio de Janeiro,MSC Agregada,1,M,NA,2025-02-26T14:29:12Z,CSV,NA
2025,33,16615526,Governo do Estado do Rio de Janeiro,MSC Agregada,2,M,NA,2025-03-25T10:31:16Z,CSV,NA
2025,33,16615526,Governo do Estado do Rio de Janeiro,MSC Agregada,3,M,NA,2025-04-15T11:31:10Z,CSV,NA
2025,33,16615526,Governo do Estado do Rio de Janeiro,MSC Agregada,4,M,NA,2025-05-29T08:08:54Z,CSV,NA
2025,33,16615526,Governo do Estado do Rio de Janeiro,Relatório de Gestão Fiscal,1,Q,HO,2025-05-30T14:27:41Z,M,P
2025,33,16615526,Governo do Estado do Rio de Janeiro,Relatório Resumido de Execução Orçamentária,1,B,HO,2025-03-28T16:50:19Z,M,P
2025,33,16615526,Governo do Estado do Rio de Janeiro,Relatório Resumido de Execução Orçamentária,2,B,HO,2025-05-30T14:29:56Z,P,P
2025,33,16615526,Ministério Público do Estado do Rio de Janeiro,MSC Agregada,1,M,NA,2025-02-26T14:29:14Z,CSV,NA
2025,33,16615526,Ministério Público do Estado do Rio de Janeiro,MSC Agregada,2,M,NA,2025-03-25T10:31:18Z,CSV,NA
2025,33,16615526,Ministério Público do Estado do Rio de Janeiro,MSC Agregada,3,M,NA,2025-04-15T11:31:12Z,CSV,NA
2025,33,16615526,Ministério Público do Estado do Rio de Janeiro,MSC Agregada,4,M,NA,2025-05-29T08:08:56Z,CSV,NA
2025,33,16615526,Ministério Público do Estado do Rio de Janeiro,Relatório de Gestão Fiscal,1,Q,HO,2025-05-21T14:50:21Z,F,P
2025,33,16615526,Tribunal de Contas do Estado do Rio de Janeiro,MSC Agregada,1,M,NA,2025-02-26T14:29:13Z,CSV,NA
2025,33,16615526,Tribunal de Contas do Estado do Rio de Janeiro,MSC Agregada,2,M,NA,2025-03-25T10:31:18Z,CSV,NA
2025,33,16615526,Tribunal de Contas do Estado do Rio de Janeiro,MSC Agregada,3,M,NA,2025-04-15T11:31:12Z,CSV,NA
2025,33,16615526,Tribunal de Contas do Estado do Rio de Janeiro,MSC Agregada,4,M,NA,2025-05-29T08:08:56Z,CSV,NA
2025,33,16615526,Tribunal de Contas do Estado do Rio de Janeiro,Relatório de Gestão Fiscal,1,Q,HO,2025-05-29T13:56:39Z,F,P
2025,33,16615526,Tribunal de Justiça do Estado do Rio de Janeiro,MSC Agregada,1,M,NA,2025-02-26T14:29:14Z,CSV,NA
2025,33,16615526,Tribunal de Justiça do Estado do Rio de Janeiro,MSC Agregada,2,M,NA,2025-03-25T10:31:18Z,CSV,NA
2025,33,16615526,Tribunal de Justiça do Estado do Rio de Janeiro,MSC Agregada,3,M,NA,2025-04-15T11:31:12Z,CSV,NA
2025,33,16615526,Tribunal de Justiça do Estado do Rio de Janeiro,MSC Agregada,4,M,NA,2025-05-29T08:08:56Z,CSV,NA
2025,33,16615526,Tribunal de Justiça do Estado do Rio de Janeiro,Relatório de Gestão Fiscal,1,Q,HO,2025-05-30T16:15:00Z,F,P
2025,32,3975100,Assembleia Legislativa do Estado do Espírito Santo,MSC Agregada,1,M,NA,2025-02-12T11:16:24Z,CSV,NA
2025,32,3975100,Assembleia Legislativa do Estado do Espírito Santo,MSC Agregada,2,M,NA,2025-03-24T11:08:16Z,CSV,NA
2025,32,3975100,Assembleia Legislativa do Estado do Espírito Santo,MSC Agregada,3,M,NA,2025-05-16T14:38:15Z,CSV,NA
2025,32,3975100,Assembleia Legislativa do Estado do Espírito Santo,MSC Agregada,4,M,NA,2025-05-22T11:38:28Z,CSV,NA
2025,32,3975100,Assembleia Legislativa do Estado do Espírito Santo,Relatório de Gestão Fiscal,1,Q,HO,2025-05-30T11:09:19Z,M,P
2025,32,3975100,Defensoria Pública do Estado do Espírito Santo,MSC Agregada,1,M,NA,2025-02-12T11:16:25Z,CSV,NA
2025,32,3975100,Defensoria Pública do Estado do Espírito Santo,MSC Agregada,2,M,NA,2025-03-24T11:08:16Z,CSV,NA
2025,32,3975100,Defensoria Pública do Estado do Espírito Santo,MSC Agregada,3,M,NA,2025-05-16T14:38:16Z,CSV,NA
2025,32,3975100,Defensoria Pública do Estado do Espírito Santo,MSC Agregada,4,M,NA,2025-05-22T11:38:29Z,CSV,NA
2025,32,3975100,Defensoria Pública do Estado do Espírito Santo,Relatório de Gestão Fiscal,1,Q,HO,2025-05-30T11:01:22Z,M,P
2025,32,3975100,Governo do Estado do Espírito Santo,MSC Agregada,1,M,NA,2025-02-12T11:16:19Z,CSV,NA
2025,32,3975100,Governo do Estado do Espírito Santo,MSC Agregada,2,M,NA,2025-03-24T11:08:12Z,CSV,NA
2025,32,3975100,Governo do Estado do Espírito Santo,MSC Agregada,3,M,NA,2025-05-16T14:38:11Z,CSV,NA
2025,32,3975100,Governo do Estado do Espírito Santo,MSC Agregada,4,M,NA,2025-05-22T11:38:24Z,CSV,NA
2025,32,3975100,Governo do Estado do Espírito Santo,Relatório de Gestão Fiscal,1,Q,HO,2025-05-30T16:00:57Z,M,P
2025,32,3975100,Governo do Estado do Espírito Santo,Relatório Resumido de Execução Orçamentária,1,B,HO,2025-03-28T16:52:12Z,M,P
2025,32,3975100,Governo do Estado do Espírito Santo,Relatório Resumido de Execução Orçamentária,2,B,HO,2025-05-30T16:03:49Z,M,P
2025,32,3975100,Ministério Público do Estado do Espírito Santo,MSC Agregada,1,M,NA,2025-02-12T11:16:25Z,CSV,NA
2025,32,3975100,Ministério Público do Estado do Espírito Santo,MSC Agregada,2,M,NA,2025-03-24T11:08:16Z,CSV,NA
2025,32,3975100,Ministério Público do Estado do Espírito Santo,MSC Agregada,3,M,NA,2025-05-16T14:38:16Z,CSV,NA
2025,32,3975100,Ministério Público do Estado do Espírito Santo,MSC Agregada,4,M,NA,2025-05-22T11:38:29Z,CSV,NA
2025,32,3975100,Ministério Público do Estado do Espírito Santo,Relatório de Gestão Fiscal,1,Q,HO,2025-05-29T17:11:59Z,M,P
2025,32,3975100,Tribunal de Contas do Estado do Espírito Santo,MSC Agregada,1,M,NA,2025-02-12T11:16:24Z,CSV,NA
2025,32,3975100,Tribunal de Contas do Estado do Espírito Santo,MSC Agregada,2,M,NA,2025-03-24T11:08:16Z,CSV,NA
2025,32,3975100,Tribunal de Contas do Estado do Espírito Santo,MSC Agregada,3,M,NA,2025-05-16T14:38:15Z,CSV,NA
2025,32,3975100,Tribunal de Contas do Estado do Espírito Santo,MSC Agregada,4,M,NA,2025-05-22T11:38:28Z,CSV,NA
2025,32,3975100,Tribunal de Contas do Estado do Espírito Santo,Relatório de Gestão Fiscal,1,Q,HO,2025-05-30T13:31:35Z,M,P
2025,32,3975100,Tribunal de Justiça do Estado do Espírito Santo,MSC Agregada,1,M,NA,2025-02-12T11:16:25Z,CSV,NA
2025,32,3975100,Tribunal de Justiça do Estado do Espírito Santo,MSC Agregada,2,M,NA,2025-03-24T11:08:16Z,CSV,NA
2025,32,3975100,Tribunal de Justiça do Estado do Espírito Santo,MSC Agregada,3,M,NA,2025-05-16T14:38:15Z,CSV,NA
2025,32,3975100,Tribunal de Justiça do Estado do Espírito Santo,MSC Agregada,4,M,NA,2025-05-22T11:38:28Z,CSV,NA
2025,32,3975100,Tribunal de Justiça do Estado do Espírito Santo,Relatório de Gestão Fiscal,1,Q,HO,2025-05-30T17:56:29Z,M,P
2025,31,20732660,Assembleia Legislativa do Estado de Minas Gerais,MSC Agregada,1,M,NA,2025-02-20T15:34:32Z,CSV,NA
2025,31,20732660,Assembleia Legislativa do Estado de Minas Gerais,MSC Agregada,2,M,NA,2025-03-24T15:54:10Z,CSV,NA
2025,31,20732660,Assembleia Legislativa do Estado de Minas Gerais,MSC Agregada,3,M,NA,2025-04-23T13:41:30Z,CSV,NA
2025,31,20732660,Assembleia Legislativa do Estado de Minas Gerais,MSC Agregada,4,M,NA,2025-05-21T15:22:51Z,CSV,NA
2025,31,20732660,Assembleia Legislativa do Estado de Minas Gerais,Relatório de Gestão Fiscal,1,Q,HO,2025-05-28T08:54:46Z,M,P
2025,31,20732660,Defensoria Pública do Estado de Minas Gerais,MSC Agregada,1,M,NA,2025-02-20T15:34:32Z,CSV,NA
2025,31,20732660,Defensoria Pública do Estado de Minas Gerais,MSC Agregada,2,M,NA,2025-03-24T15:54:11Z,CSV,NA
2025,31,20732660,Defensoria Pública do Estado de Minas Gerais,MSC Agregada,3,M,NA,2025-04-23T13:41:31Z,CSV,NA
2025,31,20732660,Defensoria Pública do Estado de Minas Gerais,MSC Agregada,4,M,NA,2025-05-21T15:22:52Z,CSV,NA
2025,31,20732660,Defensoria Pública do Estado de Minas Gerais,Relatório de Gestão Fiscal,1,Q,HO,2025-05-28T14:49:34Z,M,P
2025,31,20732660,Governo do Estado de Minas Gerais,MSC Agregada,1,M,NA,2025-02-20T15:34:31Z,CSV,NA
2025,31,20732660,Governo do Estado de Minas Gerais,MSC Agregada,2,M,NA,2025-03-24T15:54:09Z,CSV,NA
2025,31,20732660,Governo do Estado de Minas Gerais,MSC Agregada,3,M,NA,2025-04-23T13:41:28Z,CSV,NA
2025,31,20732660,Governo do Estado de Minas Gerais,MSC Agregada,4,M,NA,2025-05-21T15:22:49Z,CSV,NA
2025,31,20732660,Governo do Estado de Minas Gerais,Relatório de Gestão Fiscal,1,Q,HO,2025-05-30T22:31:55Z,M,P
2025,31,20732660,Governo do Estado de Minas Gerais,Relatório Resumido de Execução Orçamentária,1,B,HO,2025-03-30T22:31:38Z,M,P
2025,31,20732660,Governo do Estado de Minas Gerais,Relatório Resumido de Execução Orçamentária,2,B,HO,2025-05-30T22:32:23Z,M,P
2025,31,20732660,Ministério Público do Estado de Minas Gerais,MSC Agregada,1,M,NA,2025-02-20T15:34:32Z,CSV,NA
2025,31,20732660,Ministério Público do Estado de Minas Gerais,MSC Agregada,2,M,NA,2025-03-24T15:54:11Z,CSV,NA
2025,31,20732660,Ministério Público do Estado de Minas Gerais,MSC Agregada,3,M,NA,2025-04-23T13:41:31Z,CSV,NA
2025,31,20732660,Ministério Público do Estado de Minas Gerais,MSC Agregada,4,M,NA,2025-05-21T15:22:52Z,CSV,NA
2025,31,20732660,Ministério Público do Estado de Minas Gerais,Relatório de Gestão Fiscal,1,Q,HO,2025-05-30T17:12:57Z,M,P
2025,31,20732660,Tribunal de Contas do Estado de Minas Gerais,MSC Agregada,1,M,NA,2025-02-20T15:34:32Z,CSV,NA
2025,31,20732660,Tribunal de Contas do Estado de Minas Gerais,MSC Agregada,2,M,NA,2025-03-24T15:54:10Z,CSV,NA
2025,31,20732660,Tribunal de Contas do Estado de Minas Gerais,MSC Agregada,3,M,NA,2025-04-23T13:41:31Z,CSV,NA
2025,31,20732660,Tribunal de Contas do Estado de Minas Gerais,MSC Agregada,4,M,NA,2025-05-21T15:22:51Z,CSV,NA
2025,31,20732660,Tribunal de Contas do Estado de Minas Gerais,Relatório de Gestão Fiscal,1,Q,HO,2025-05-28T09:10:44Z,M,P
2025,31,20732660,Tribunal de Justiça Militar de Minas Gerais,MSC Agregada,1,M,NA,2025-02-20T15:34:32Z,CSV,NA
2025,31,20732660,Tribunal de Justiça Militar de Minas Gerais,MSC Agregada,2,M,NA,2025-03-24T15:54:11Z,CSV,NA
2025,31,20732660,Tribunal de Justiça Militar de Minas Gerais,MSC Agregada,3,M,NA,2025-04-23T13:41:31Z,CSV,NA
2025,31,20732660,Tribunal de Justiça Militar de Minas Gerais,MSC Agregada,4,M,NA,2025-05-21T15:22:52Z,CSV,NA
2025,31,20732660,Tribunal de Justiça Militar de Minas Gerais,Relatório de Gestão Fiscal,1,Q,HO,2025-05-30T22:32:27Z,M,P
2025,31,20732660,Tribunal de Justiça do Estado de Minas Gerais,MSC Agregada,1,M,NA,2025-02-20T15:34:32Z,CSV,NA
2025,31,20732660,Tribunal de Justiça do Estado de Minas Gerais,MSC Agregada,2,M,NA,2025-03-24T15:54:10Z,CSV,NA
2025,31,20732660,Tribunal de Justiça do Estado de Minas Gerais,MSC Agregada,3,M,NA,2025-04-23T13:41:31Z,CSV,NA
2025,31,20732660,Tribunal de Justiça do Estado de Minas Gerais,MSC Agregada,4,M,NA,2025-05-21T15:22:51Z,CSV,NA
2025,31,20732660,Tribunal de Justiça do Estado de Minas Gerais,Relatório de Gestão Fiscal,1,Q,HO,2025-05-30T13:18:24Z,M,P
2025,29,14659023,Assembleia Legislativa do Estado da Bahia,MSC Agregada,1,M,NA,2025-02-20T08:51:28Z,CSV,NA
2025,29,14659023,Assembleia Legislativa do Estado da Bahia,MSC Agregada,2,M,NA,2025-03-14T15:18:22Z,CSV,NA
2025,29,14659023,Assembleia Legislativa do Estado da Bahia,MSC Agregada,3,M,NA,2025-04-11T14:22:52Z,CSV,NA
2025,29,14659023,Assembleia Legislativa do Estado da Bahia,MSC Agregada,4,M,NA,2025-05-12T15:03:17Z,CSV,NA
2025,29,14659023,Assembleia Legislativa do Estado da Bahia,Relatório de Gestão Fiscal,1,Q,HO,2025-05-23T10:28:09Z,M,P
2025,29,14659023,Defensoria Pública do Estado da Bahia,MSC Agregada,1,M,NA,2025-02-20T08:51:29Z,CSV,NA
2025,29,14659023,Defensoria Pública do Estado da Bahia,MSC Agregada,2,M,NA,2025-03-14T15:18:23Z,CSV,NA
2025,29,14659023,Defensoria Pública do Estado da Bahia,MSC Agregada,3,M,NA,2025-04-11T14:22:53Z,CSV,NA
